PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_July_30_AlWajh1_4,2018_July_30,388425,14,21,14,30.00,31.19,CHL,30.00,30.87,CHL,30.32,31.62,CHL,30.32,31.56,CHL,
2018_July_30_AlWajh1_4,2018_July_30,393883,14,21,19,30.00,31.19,CHL,30.00,30.87,CHL,30.32,31.62,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,399343,14,21,25,30.00,31.19,CHL,30.00,30.87,CHL,30.32,31.62,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,404800,14,21,30,30.00,31.19,CHL,30.00,30.87,CHL,30.32,31.56,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,410258,14,21,36,30.00,31.12,CHL,30.00,30.87,CHL,30.32,31.62,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,415717,14,21,41,30.00,31.12,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,421180,14,21,47,30.00,31.12,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,426786,14,21,52,30.00,31.12,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,432243,14,21,58,30.00,31.12,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.50,CHL,
2018_July_30_AlWajh1_4,2018_July_30,437700,14,22,6,30.00,31.12,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.44,CHL,
2018_July_30_AlWajh1_4,2018_July_30,445617,14,22,11,30.00,31.12,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.44,CHL,
2018_July_30_AlWajh1_4,2018_July_30,451074,14,22,17,30.00,31.12,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.44,CHL,
2018_July_30_AlWajh1_4,2018_July_30,456532,14,22,22,30.00,31.06,CHL,30.00,30.81,CHL,30.32,31.56,CHL,30.32,31.44,CHL,
2018_July_30_AlWajh1_4,2018_July_30,461990,14,22,27,30.00,31.06,CHL,30.00,30.81,CHL,30.32,31.50,CHL,30.32,31.44,CHL,
2018_July_30_AlWajh1_4,2018_July_30,467448,14,22,33,30.00,31.06,CHL,30.00,30.75,CHL,30.32,31.50,CHL,30.32,31.44,CHL,
2018_July_30_AlWajh1_4,2018_July_30,472911,14,22,38,30.00,31.06,CHL,30.00,30.75,CHL,30.32,31.50,CHL,30.32,31.44,CHL,
2018_July_30_AlWajh1_4,2018_July_30,478369,14,22,44,30.00,31.06,CHL,30.00,30.75,CHL,30.32,31.50,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,483826,14,22,49,30.00,31.06,CHL,30.00,30.75,CHL,30.32,31.50,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,489283,14,22,55,30.00,31.00,CHL,30.00,30.75,CHL,30.32,31.50,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,494746,14,23,0,30.00,31.06,CHL,30.00,30.75,CHL,30.32,31.50,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,500202,14,23,9,30.00,31.06,CHL,30.00,30.69,CHL,30.32,31.50,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,509228,14,23,15,30.00,31.00,CHL,30.00,30.69,CHL,30.32,31.44,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,514684,14,23,20,30.00,31.00,CHL,30.00,30.69,CHL,30.32,31.44,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,520147,14,23,26,30.00,31.00,CHL,30.00,30.69,CHL,30.32,31.44,CHL,30.32,31.37,CHL,
2018_July_30_AlWajh1_4,2018_July_30,525753,14,23,31,30.00,31.00,CHL,30.00,30.69,CHL,30.32,31.44,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,531210,14,23,37,30.00,31.00,CHL,30.00,30.69,CHL,30.32,31.44,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,536667,14,23,42,30.00,31.00,CHL,30.00,30.69,CHL,30.32,31.44,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,542124,14,23,48,30.00,31.00,CHL,30.00,30.62,CHL,30.32,31.44,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,547585,14,23,53,30.00,30.94,CHL,30.00,30.62,CHL,30.32,31.44,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,553042,14,23,59,30.00,30.94,CHL,30.00,30.62,CHL,30.32,31.44,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,558500,14,24,4,30.00,30.94,CHL,30.00,30.62,CHL,30.32,31.44,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,563958,14,24,14,30.00,30.94,CHL,30.00,30.62,CHL,30.32,31.37,CHL,30.32,31.31,CHL,
2018_July_30_AlWajh1_4,2018_July_30,574099,14,24,20,30.00,30.94,CHL,30.00,30.62,CHL,30.32,31.37,CHL,30.32,31.25,CHL,
2018_July_30_AlWajh1_4,2018_July_30,579557,14,24,25,30.00,30.94,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.25,CHL,
2018_July_30_AlWajh1_4,2018_July_30,585013,14,24,31,30.00,30.94,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.25,CHL,
2018_July_30_AlWajh1_4,2018_July_30,590471,14,24,36,30.00,30.87,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.25,CHL,
2018_July_30_AlWajh1_4,2018_July_30,595933,14,24,42,30.00,30.87,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.25,CHL,
2018_July_30_AlWajh1_4,2018_July_30,601391,14,24,47,30.00,30.87,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.25,CHL,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_July_30_AlWajh1_4,2018_July_30,606849,14,24,53,30.00,30.87,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,612440,14,24,58,30.00,30.87,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,617900,14,25,4,30.00,30.87,CHL,30.00,30.56,CHL,30.32,31.37,CHL,30.32,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,623504,14,25,9,30.00,30.87,CHL,30.00,30.56,CHL,30.32,31.31,CHL,30.32,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,628960,14,25,15,30.00,30.87,CHL,30.00,30.50,CHL,30.40,31.31,CHL,30.40,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,634671,14,25,20,30.00,30.81,CHL,30.00,30.50,CHL,30.40,31.31,CHL,30.40,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,640133,14,25,26,30.00,30.81,CHL,30.00,30.50,CHL,30.40,31.31,CHL,30.40,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,645591,14,25,31,30.00,30.81,CHL,30.00,30.50,CHL,30.40,31.31,CHL,30.40,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,651049,14,25,37,30.00,30.81,CHL,30.00,30.50,CHL,30.40,31.31,CHL,30.40,31.19,CHL,
2018_July_30_AlWajh1_4,2018_July_30,656507,14,25,42,30.00,30.81,CHL,30.00,30.50,CHL,30.40,31.31,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,661969,14,25,48,30.00,30.81,CHL,30.00,30.50,CHL,30.40,31.31,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,667427,14,25,53,30.00,30.81,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,672883,14,25,59,30.00,30.75,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,678339,14,26,4,30.00,30.75,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,683797,14,26,10,30.00,30.75,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,689260,14,26,16,30.00,30.75,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,696066,14,26,22,30.00,30.75,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,701524,14,26,27,30.00,30.75,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.12,CHL,
2018_July_30_AlWajh1_4,2018_July_30,706981,14,26,33,30.00,30.75,CHL,30.00,30.44,CHL,30.40,31.25,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,712440,14,26,38,30.00,30.75,CHL,30.00,30.37,CHL,30.40,31.25,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,718044,14,26,44,30.00,30.75,CHL,30.00,30.37,CHL,30.40,31.25,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,723500,14,26,49,30.00,30.69,CHL,30.00,30.37,CHL,30.40,31.19,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,728955,14,26,55,30.00,30.69,CHL,30.00,30.37,CHL,30.40,31.19,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,734419,14,27,0,30.00,30.69,CHL,30.00,30.37,CHL,30.40,31.25,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,739875,14,27,6,30.00,30.69,CHL,30.00,30.37,CHL,30.40,31.19,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,745331,14,27,11,30.00,30.69,CHL,30.00,30.37,CHL,30.40,31.19,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,750787,14,27,19,30.00,30.69,CHL,30.00,30.31,CHL,30.40,31.19,CHL,30.40,31.06,CHL,
2018_July_30_AlWajh1_4,2018_July_30,758701,14,27,25,30.00,30.69,CHL,30.00,30.31,CHL,30.40,31.19,CHL,30.40,31.00,CHL,
2018_July_30_AlWajh1_4,2018_July_30,764161,14,27,30,30.00,30.69,CHL,30.00,30.31,CHL,30.40,31.19,CHL,30.40,31.00,CHL,
2018_July_30_AlWajh1_4,2018_July_30,769617,14,27,36,30.00,30.62,CHL,30.00,30.31,CHL,30.40,31.19,CHL,30.40,31.00,CHL,
2018_July_30_AlWajh1_4,2018_July_30,775074,14,27,41,30.00,30.62,CHL,30.00,30.31,CHL,30.40,31.19,CHL,30.40,31.00,CHL,
2018_July_30_AlWajh1_4,2018_July_30,780532,14,27,47,30.00,30.62,CHL,30.00,30.31,CHL,30.40,31.12,CHL,30.40,31.00,CHL,
2018_July_30_AlWajh1_4,2018_July_30,785993,14,27,52,30.00,30.62,CHL,30.00,30.31,CHL,30.40,31.12,CHL,30.40,31.00,CHL,
2018_July_30_AlWajh1_4,2018_July_30,791449,14,27,57,30.00,30.62,CHL,30.00,30.31,CHL,30.40,31.12,CHL,30.40,31.00,CHL,
2018_July_30_AlWajh1_4,2018_July_30,796906,14,28,3,30.00,30.62,CHL,30.00,30.25,CHL,30.40,31.12,CHL,30.40,30.94,CHL,
2018_July_30_AlWajh1_4,2018_July_30,802359,14,28,8,30.00,30.62,CHL,30.00,30.25,CHL,30.40,31.12,CHL,30.40,30.94,CHL,
2018_July_30_AlWajh1_4,2018_July_30,807831,14,28,14,30.00,30.56,CHL,30.00,30.25,CHL,30.40,31.12,CHL,30.40,30.94,CHL,
2018_July_30_AlWajh1_4,2018_July_30,813438,14,28,23,30.00,30.56,CHL,30.00,30.25,CHL,30.40,31.12,CHL,30.40,30.94,CHL,
2018_July_30_AlWajh1_4,2018_July_30,822468,14,28,29,30.00,30.56,CHL,30.00,30.25,CHL,30.40,31.12,CHL,30.40,30.94,CHL,
2018_July_30_AlWajh1_4,2018_July_30,827927,14,28,34,30.00,30.56,CHL,30.00,30.25,CHL,30.40,31.12,CHL,30.40,30.94,CHL,
2018_July_30_AlWajh1_4,2018_July_30,833384,14,28,39,30.00,30.56,CHL,30.00,30.25,CHL,30.40,31.06,CHL,30.40,30.94,CHL,
2018_July_30_AlWajh1_4,2018_July_30,838847,14,28,45,30.00,30.56,CHL,30.00,30.19,HTR,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,844303,14,28,50,30.00,30.56,CHL,30.00,30.19,CHL,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,849763,14,28,56,30.00,30.56,CHL,30.00,30.19,CHL,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,855223,14,29,1,30.00,30.56,CHL,30.00,30.19,CHL,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,860684,14,29,7,30.00,30.56,CHL,30.00,30.19,CHL,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,866141,14,29,12,30.00,30.50,CHL,30.00,30.19,CHL,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,871600,14,29,18,30.00,30.50,CHL,30.00,30.19,CHL,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,877060,14,29,28,30.00,30.50,CHL,30.00,30.12,HTR,30.40,31.06,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,887202,14,29,33,30.00,30.50,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.87,CHL,
2018_July_30_AlWajh1_4,2018_July_30,892665,14,29,39,30.00,30.50,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,898122,14,29,44,30.00,30.50,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,903580,14,29,50,30.00,30.44,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,909038,14,29,55,30.00,30.44,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,914502,14,30,1,30.00,30.50,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,920110,14,30,6,30.00,30.44,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,925566,14,30,12,30.00,30.44,CHL,30.00,30.12,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,931024,14,30,17,30.00,30.44,CHL,30.00,30.06,HTR,30.40,30.94,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,936484,14,30,23,30.00,30.44,CHL,30.00,30.06,CHL,30.40,31.00,CHL,30.40,30.81,CHL,
2018_July_30_AlWajh1_4,2018_July_30,941942,14,30,28,30.00,30.44,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,947655,14,30,34,30.00,30.44,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,953114,14,30,39,30.00,30.44,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,958573,14,30,45,30.00,30.37,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,964036,14,30,50,30.00,30.44,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,969494,14,30,56,30.00,30.37,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,974950,14,31,1,30.00,30.37,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,980404,14,31,7,30.00,30.37,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
2018_July_30_AlWajh1_4,2018_July_30,985865,14,31,12,30.00,30.37,CHL,30.00,30.06,CHL,30.49,30.94,CHL,30.49,30.75,CHL,
