RecNum	DateTime	DJI_Tank-1
63	02/29/20 11:02:00 am	28.456
64	02/29/20 11:03:00 am	28.456
65	02/29/20 11:04:00 am	28.555
66	02/29/20 11:05:00 am	28.555
67	02/29/20 11:06:00 am	28.555
68	02/29/20 11:07:00 am	28.555
69	02/29/20 11:08:00 am	28.555
70	02/29/20 11:09:00 am	28.655
71	02/29/20 11:10:00 am	28.655
72	02/29/20 11:11:00 am	28.655
73	02/29/20 11:12:00 am	28.655
74	02/29/20 11:13:00 am	28.655
75	02/29/20 11:14:00 am	28.754
76	02/29/20 11:15:00 am	28.754
77	02/29/20 11:16:00 am	28.754
78	02/29/20 11:17:00 am	28.754
79	02/29/20 11:18:00 am	28.754
80	02/29/20 11:19:00 am	28.853
81	02/29/20 11:20:00 am	28.853
82	02/29/20 11:21:00 am	28.853
83	02/29/20 11:22:00 am	28.853
84	02/29/20 11:23:00 am	28.853
85	02/29/20 11:24:00 am	28.853
86	02/29/20 11:25:00 am	28.853
87	02/29/20 11:26:00 am	28.853
88	02/29/20 11:27:00 am	28.853
89	02/29/20 11:28:00 am	28.953
90	02/29/20 11:29:00 am	28.953
91	02/29/20 11:30:00 am	28.953
92	02/29/20 11:31:00 am	28.953
93	02/29/20 11:32:00 am	28.953
94	02/29/20 11:33:00 am	28.953
95	02/29/20 11:34:00 am	28.953
96	02/29/20 11:35:00 am	28.953
97	02/29/20 11:36:00 am	28.953
98	02/29/20 11:37:00 am	28.953
99	02/29/20 11:38:00 am	28.953
100	02/29/20 11:39:00 am	28.953
101	02/29/20 11:40:00 am	28.953
102	02/29/20 11:41:00 am	28.953
103	02/29/20 11:42:00 am	28.953
104	02/29/20 11:43:00 am	28.953
105	02/29/20 11:44:00 am	28.953
106	02/29/20 11:45:00 am	28.953
107	02/29/20 11:46:00 am	28.853
108	02/29/20 11:47:00 am	28.853
109	02/29/20 11:48:00 am	28.853
110	02/29/20 11:49:00 am	28.853
111	02/29/20 11:50:00 am	28.853
112	02/29/20 11:51:00 am	28.853
113	02/29/20 11:52:00 am	28.853
114	02/29/20 11:53:00 am	28.853
115	02/29/20 11:54:00 am	28.853
116	02/29/20 11:55:00 am	28.754
117	02/29/20 11:56:00 am	28.754
118	02/29/20 11:57:00 am	28.754
119	02/29/20 11:58:00 am	28.754
120	02/29/20 11:59:00 am	28.754
121	02/29/20 12:00:00 pm	28.754
122	02/29/20 12:01:00 pm	28.754
123	02/29/20 12:02:00 pm	28.754
124	02/29/20 12:03:00 pm	28.754
125	02/29/20 12:04:00 pm	28.754
126	02/29/20 12:05:00 pm	28.754
127	02/29/20 12:06:00 pm	28.754
128	02/29/20 12:07:00 pm	28.754
129	02/29/20 12:08:00 pm	28.754
130	02/29/20 12:09:00 pm	28.754
131	02/29/20 12:10:00 pm	28.754
132	02/29/20 12:11:00 pm	28.754
133	02/29/20 12:12:00 pm	28.754
134	02/29/20 12:13:00 pm	28.853
135	02/29/20 12:14:00 pm	28.853
136	02/29/20 12:15:00 pm	28.853
137	02/29/20 12:16:00 pm	28.853
138	02/29/20 12:17:00 pm	28.853
139	02/29/20 12:18:00 pm	28.754
140	02/29/20 12:19:00 pm	28.754
141	02/29/20 12:20:00 pm	28.754
142	02/29/20 12:21:00 pm	28.754
143	02/29/20 12:22:00 pm	28.655
144	02/29/20 12:23:00 pm	28.655
145	02/29/20 12:24:00 pm	28.655
146	02/29/20 12:25:00 pm	28.655
147	02/29/20 12:26:00 pm	28.655
148	02/29/20 12:27:00 pm	28.655
149	02/29/20 12:28:00 pm	28.655
150	02/29/20 12:29:00 pm	28.754
151	02/29/20 12:30:00 pm	28.754
152	02/29/20 12:31:00 pm	28.754
153	02/29/20 12:32:00 pm	28.754
154	02/29/20 12:33:00 pm	28.655
155	02/29/20 12:34:00 pm	28.456
156	02/29/20 12:35:00 pm	28.258
157	02/29/20 12:36:00 pm	28.159
158	02/29/20 12:37:00 pm	28.060
159	02/29/20 12:38:00 pm	28.060
160	02/29/20 12:39:00 pm	28.060
161	02/29/20 12:40:00 pm	27.961
162	02/29/20 12:41:00 pm	27.961
163	02/29/20 12:42:00 pm	27.961
164	02/29/20 12:43:00 pm	27.961
165	02/29/20 12:44:00 pm	27.961
166	02/29/20 12:45:00 pm	27.961
167	02/29/20 12:46:00 pm	27.862
168	02/29/20 12:47:00 pm	27.862
169	02/29/20 12:48:00 pm	27.862
170	02/29/20 12:49:00 pm	27.862
171	02/29/20 12:50:00 pm	27.862
172	02/29/20 12:51:00 pm	27.862
173	02/29/20 12:52:00 pm	27.862
174	02/29/20 12:53:00 pm	27.862
175	02/29/20 12:54:00 pm	27.764
176	02/29/20 12:55:00 pm	27.764
177	02/29/20 12:56:00 pm	27.764
178	02/29/20 12:57:00 pm	27.764
179	02/29/20 12:58:00 pm	27.764
180	02/29/20 12:59:00 pm	27.665
181	02/29/20 01:00:00 pm	27.665
182	02/29/20 01:01:00 pm	27.665
183	02/29/20 01:02:00 pm	27.665
184	02/29/20 01:03:00 pm	27.567
185	02/29/20 01:04:00 pm	27.567
186	02/29/20 01:05:00 pm	27.567
187	02/29/20 01:06:00 pm	27.567
188	02/29/20 01:07:00 pm	27.567
189	02/29/20 01:08:00 pm	27.468
190	02/29/20 01:09:00 pm	27.468
191	02/29/20 01:10:00 pm	27.567
192	02/29/20 01:11:00 pm	27.665
193	02/29/20 01:12:00 pm	27.764
194	02/29/20 01:13:00 pm	27.961
195	02/29/20 01:14:00 pm	28.060
196	02/29/20 01:15:00 pm	28.159
197	02/29/20 01:16:00 pm	28.357
198	02/29/20 01:17:00 pm	28.555
199	02/29/20 01:18:00 pm	28.754
200	02/29/20 01:19:00 pm	28.953
201	02/29/20 01:20:00 pm	29.152
202	02/29/20 01:21:00 pm	29.452
203	02/29/20 01:22:00 pm	29.652
204	02/29/20 01:23:00 pm	29.853
205	02/29/20 01:24:00 pm	30.054
206	02/29/20 01:25:00 pm	29.352
207	02/29/20 01:26:00 pm	28.555
208	02/29/20 01:27:00 pm	29.352
209	02/29/20 01:28:00 pm	29.853
210	02/29/20 01:29:00 pm	30.054
211	02/29/20 01:30:00 pm	30.255
212	02/29/20 01:31:00 pm	30.356
213	02/29/20 01:32:00 pm	30.457
214	02/29/20 01:33:00 pm	30.457
215	02/29/20 01:34:00 pm	30.457
216	02/29/20 01:35:00 pm	30.558
217	02/29/20 01:36:00 pm	30.558
218	02/29/20 01:37:00 pm	30.558
219	02/29/20 01:38:00 pm	30.255
220	02/29/20 01:39:00 pm	29.652
221	02/29/20 01:40:00 pm	30.054
222	02/29/20 01:41:00 pm	30.255
223	02/29/20 01:42:00 pm	30.356
224	02/29/20 01:43:00 pm	30.457
225	02/29/20 01:44:00 pm	30.457
226	02/29/20 01:45:00 pm	30.457
227	02/29/20 01:46:00 pm	30.457
228	02/29/20 01:47:00 pm	30.558
229	02/29/20 01:48:00 pm	30.558
230	02/29/20 01:49:00 pm	30.457
231	02/29/20 01:50:00 pm	30.457
232	02/29/20 01:51:00 pm	30.457
233	02/29/20 01:52:00 pm	30.558
234	02/29/20 01:53:00 pm	30.558
235	02/29/20 01:54:00 pm	30.457
236	02/29/20 01:55:00 pm	30.457
237	02/29/20 01:56:00 pm	30.457
238	02/29/20 01:57:00 pm	30.457
239	02/29/20 01:58:00 pm	30.457
240	02/29/20 01:59:00 pm	30.457
241	02/29/20 02:00:00 pm	30.457
242	02/29/20 02:01:00 pm	30.457
243	02/29/20 02:02:00 pm	30.457
244	02/29/20 02:03:00 pm	30.457
245	02/29/20 02:04:00 pm	30.457
246	02/29/20 02:05:00 pm	30.457
247	02/29/20 02:06:00 pm	30.457
248	02/29/20 02:07:00 pm	30.457
249	02/29/20 02:08:00 pm	30.457
250	02/29/20 02:09:00 pm	30.457
251	02/29/20 02:10:00 pm	30.457
252	02/29/20 02:11:00 pm	30.457
253	02/29/20 02:12:00 pm	30.457
254	02/29/20 02:13:00 pm	30.457
255	02/29/20 02:14:00 pm	30.457
256	02/29/20 02:15:00 pm	30.457
257	02/29/20 02:16:00 pm	30.457
258	02/29/20 02:17:00 pm	30.457
259	02/29/20 02:18:00 pm	30.457
260	02/29/20 02:19:00 pm	30.457
261	02/29/20 02:20:00 pm	30.457
262	02/29/20 02:21:00 pm	30.457
263	02/29/20 02:22:00 pm	30.457
264	02/29/20 02:23:00 pm	30.457
265	02/29/20 02:24:00 pm	30.457
266	02/29/20 02:25:00 pm	30.457
267	02/29/20 02:26:00 pm	30.457
268	02/29/20 02:27:00 pm	30.457
269	02/29/20 02:28:00 pm	30.457
270	02/29/20 02:29:00 pm	30.457
271	02/29/20 02:30:00 pm	30.457
272	02/29/20 02:31:00 pm	30.457
273	02/29/20 02:32:00 pm	30.457
274	02/29/20 02:33:00 pm	30.457
275	02/29/20 02:34:00 pm	30.457
276	02/29/20 02:35:00 pm	30.457
277	02/29/20 02:36:00 pm	30.457
278	02/29/20 02:37:00 pm	30.457
279	02/29/20 02:38:00 pm	30.457
280	02/29/20 02:39:00 pm	30.457
281	02/29/20 02:40:00 pm	30.457
282	02/29/20 02:41:00 pm	30.457
283	02/29/20 02:42:00 pm	30.457
284	02/29/20 02:43:00 pm	30.457
285	02/29/20 02:44:00 pm	30.457
286	02/29/20 02:45:00 pm	30.457
287	02/29/20 02:46:00 pm	30.457
288	02/29/20 02:47:00 pm	30.457
289	02/29/20 02:48:00 pm	30.457
290	02/29/20 02:49:00 pm	30.457
291	02/29/20 02:50:00 pm	30.457
292	02/29/20 02:51:00 pm	30.457
293	02/29/20 02:52:00 pm	30.457
294	02/29/20 02:53:00 pm	30.457
295	02/29/20 02:54:00 pm	30.457
296	02/29/20 02:55:00 pm	30.457
297	02/29/20 02:56:00 pm	30.457
298	02/29/20 02:57:00 pm	30.457
299	02/29/20 02:58:00 pm	30.457
300	02/29/20 02:59:00 pm	30.457
301	02/29/20 03:00:00 pm	30.457
302	02/29/20 03:01:00 pm	30.457
303	02/29/20 03:02:00 pm	30.457
304	02/29/20 03:03:00 pm	30.457
305	02/29/20 03:04:00 pm	30.457
306	02/29/20 03:05:00 pm	30.457
307	02/29/20 03:06:00 pm	30.457
308	02/29/20 03:07:00 pm	30.457
309	02/29/20 03:08:00 pm	30.457
310	02/29/20 03:09:00 pm	30.457
311	02/29/20 03:10:00 pm	30.457
312	02/29/20 03:11:00 pm	30.457
313	02/29/20 03:12:00 pm	30.457
314	02/29/20 03:13:00 pm	30.457
315	02/29/20 03:14:00 pm	30.457
316	02/29/20 03:15:00 pm	30.457
317	02/29/20 03:16:00 pm	30.457
318	02/29/20 03:17:00 pm	30.457
319	02/29/20 03:18:00 pm	30.457
320	02/29/20 03:19:00 pm	30.457
321	02/29/20 03:20:00 pm	30.457
322	02/29/20 03:21:00 pm	30.457
323	02/29/20 03:22:00 pm	30.457
324	02/29/20 03:23:00 pm	30.457
325	02/29/20 03:24:00 pm	30.457
326	02/29/20 03:25:00 pm	30.457
327	02/29/20 03:26:00 pm	30.457
328	02/29/20 03:27:00 pm	30.457
329	02/29/20 03:28:00 pm	30.457
330	02/29/20 03:29:00 pm	30.457
331	02/29/20 03:30:00 pm	30.457
332	02/29/20 03:31:00 pm	30.457
333	02/29/20 03:32:00 pm	30.457
334	02/29/20 03:33:00 pm	30.457
335	02/29/20 03:34:00 pm	30.457
336	02/29/20 03:35:00 pm	30.457
337	02/29/20 03:36:00 pm	30.457
338	02/29/20 03:37:00 pm	30.457
339	02/29/20 03:38:00 pm	30.457
340	02/29/20 03:39:00 pm	30.457
341	02/29/20 03:40:00 pm	30.457
342	02/29/20 03:41:00 pm	30.457
343	02/29/20 03:42:00 pm	30.558
344	02/29/20 03:43:00 pm	30.659
345	02/29/20 03:44:00 pm	30.659
346	02/29/20 03:45:00 pm	30.659
347	02/29/20 03:46:00 pm	30.659
348	02/29/20 03:47:00 pm	30.659
349	02/29/20 03:48:00 pm	30.659
350	02/29/20 03:49:00 pm	30.558
351	02/29/20 03:50:00 pm	30.457
352	02/29/20 03:51:00 pm	30.457
353	02/29/20 03:52:00 pm	30.457
354	02/29/20 03:53:00 pm	30.457
355	02/29/20 03:54:00 pm	30.457
356	02/29/20 03:55:00 pm	30.457
357	02/29/20 03:56:00 pm	30.457
358	02/29/20 03:57:00 pm	30.356
359	02/29/20 03:58:00 pm	30.356
360	02/29/20 03:59:00 pm	30.457
361	02/29/20 04:00:00 pm	30.457
362	02/29/20 04:01:00 pm	30.457
363	02/29/20 04:02:00 pm	30.356
364	02/29/20 04:03:00 pm	30.356
365	02/29/20 04:04:00 pm	30.457
366	02/29/20 04:05:00 pm	30.356
367	02/29/20 04:06:00 pm	30.356
368	02/29/20 04:07:00 pm	30.356
369	02/29/20 04:08:00 pm	30.356
370	02/29/20 04:09:00 pm	30.457
371	02/29/20 04:10:00 pm	30.356
372	02/29/20 04:11:00 pm	30.356
373	02/29/20 04:12:00 pm	30.457
374	02/29/20 04:13:00 pm	30.457
375	02/29/20 04:14:00 pm	30.457
376	02/29/20 04:15:00 pm	30.356
377	02/29/20 04:16:00 pm	30.356
378	02/29/20 04:17:00 pm	30.457
379	02/29/20 04:18:00 pm	30.457
380	02/29/20 04:19:00 pm	30.356
381	02/29/20 04:20:00 pm	30.356
382	02/29/20 04:21:00 pm	30.356
383	02/29/20 04:22:00 pm	30.356
384	02/29/20 04:23:00 pm	30.356
385	02/29/20 04:24:00 pm	30.356
386	02/29/20 04:25:00 pm	30.356
387	02/29/20 04:26:00 pm	30.356
388	02/29/20 04:27:00 pm	30.457
389	02/29/20 04:28:00 pm	30.356
390	02/29/20 04:29:00 pm	30.356
391	02/29/20 04:30:00 pm	30.356
392	02/29/20 04:31:00 pm	30.356
393	02/29/20 04:32:00 pm	30.356
394	02/29/20 04:33:00 pm	30.356
395	02/29/20 04:34:00 pm	30.457
396	02/29/20 04:35:00 pm	30.457
397	02/29/20 04:36:00 pm	30.457
398	02/29/20 04:37:00 pm	30.356
399	02/29/20 04:38:00 pm	30.356
400	02/29/20 04:39:00 pm	30.457
401	02/29/20 04:40:00 pm	30.457
402	02/29/20 04:41:00 pm	30.457
403	02/29/20 04:42:00 pm	30.457
404	02/29/20 04:43:00 pm	30.457
405	02/29/20 04:44:00 pm	30.356
406	02/29/20 04:45:00 pm	30.457
407	02/29/20 04:46:00 pm	30.457
408	02/29/20 04:47:00 pm	30.356
409	02/29/20 04:48:00 pm	30.356
410	02/29/20 04:49:00 pm	30.356
411	02/29/20 04:50:00 pm	30.457
412	02/29/20 04:51:00 pm	30.356
413	02/29/20 04:52:00 pm	30.356
414	02/29/20 04:53:00 pm	30.356
415	02/29/20 04:54:00 pm	30.457
416	02/29/20 04:55:00 pm	30.356
417	02/29/20 04:56:00 pm	30.356
418	02/29/20 04:57:00 pm	30.356
419	02/29/20 04:58:00 pm	30.356
420	02/29/20 04:59:00 pm	30.356
421	02/29/20 05:00:00 pm	30.356
422	02/29/20 05:01:00 pm	30.356
423	02/29/20 05:02:00 pm	30.457
424	02/29/20 05:03:00 pm	30.457
425	02/29/20 05:04:00 pm	30.356
426	02/29/20 05:05:00 pm	30.356
427	02/29/20 05:06:00 pm	30.457
428	02/29/20 05:07:00 pm	30.356
429	02/29/20 05:08:00 pm	30.356
430	02/29/20 05:09:00 pm	30.356
431	02/29/20 05:10:00 pm	30.457
432	02/29/20 05:11:00 pm	30.457
433	02/29/20 05:12:00 pm	30.356
434	02/29/20 05:13:00 pm	30.356
435	02/29/20 05:14:00 pm	30.356
436	02/29/20 05:15:00 pm	30.457
437	02/29/20 05:16:00 pm	30.356
438	02/29/20 05:17:00 pm	30.356
439	02/29/20 05:18:00 pm	30.356
440	02/29/20 05:19:00 pm	30.356
441	02/29/20 05:20:00 pm	30.356
442	02/29/20 05:21:00 pm	30.356
443	02/29/20 05:22:00 pm	30.356
444	02/29/20 05:23:00 pm	30.356
445	02/29/20 05:24:00 pm	30.356
446	02/29/20 05:25:00 pm	30.356
447	02/29/20 05:26:00 pm	30.356
448	02/29/20 05:27:00 pm	30.356
449	02/29/20 05:28:00 pm	30.356
450	02/29/20 05:29:00 pm	30.356
451	02/29/20 05:30:00 pm	30.356
452	02/29/20 05:31:00 pm	30.457
453	02/29/20 05:32:00 pm	30.356
454	02/29/20 05:33:00 pm	30.356
455	02/29/20 05:34:00 pm	30.356
456	02/29/20 05:35:00 pm	30.457
457	02/29/20 05:36:00 pm	30.356
458	02/29/20 05:37:00 pm	30.356
459	02/29/20 05:38:00 pm	30.457
460	02/29/20 05:39:00 pm	30.457
461	02/29/20 05:40:00 pm	30.457
462	02/29/20 05:41:00 pm	30.457
463	02/29/20 05:42:00 pm	30.457
464	02/29/20 05:43:00 pm	30.457
465	02/29/20 05:44:00 pm	30.457
466	02/29/20 05:45:00 pm	30.356
467	02/29/20 05:46:00 pm	30.457
468	02/29/20 05:47:00 pm	30.356
469	02/29/20 05:48:00 pm	30.356
470	02/29/20 05:49:00 pm	30.356
471	02/29/20 05:50:00 pm	30.457
472	02/29/20 05:51:00 pm	30.457
473	02/29/20 05:52:00 pm	30.356
474	02/29/20 05:53:00 pm	30.356
475	02/29/20 05:54:00 pm	30.356
476	02/29/20 05:55:00 pm	30.356
477	02/29/20 05:56:00 pm	30.356
478	02/29/20 05:57:00 pm	30.356
479	02/29/20 05:58:00 pm	30.356
480	02/29/20 05:59:00 pm	30.356
481	02/29/20 06:00:00 pm	30.356
482	02/29/20 06:01:00 pm	30.356
483	02/29/20 06:02:00 pm	30.356
484	02/29/20 06:03:00 pm	30.356
485	02/29/20 06:04:00 pm	30.457
486	02/29/20 06:05:00 pm	30.457
487	02/29/20 06:06:00 pm	30.457
488	02/29/20 06:07:00 pm	30.457
489	02/29/20 06:08:00 pm	30.457
490	02/29/20 06:09:00 pm	30.457
491	02/29/20 06:10:00 pm	30.457
492	02/29/20 06:11:00 pm	30.457
493	02/29/20 06:12:00 pm	30.356
494	02/29/20 06:13:00 pm	30.356
495	02/29/20 06:14:00 pm	30.457
496	02/29/20 06:15:00 pm	30.356
497	02/29/20 06:16:00 pm	30.356
498	02/29/20 06:17:00 pm	30.356
499	02/29/20 06:18:00 pm	30.356
500	02/29/20 06:19:00 pm	30.356
501	02/29/20 06:20:00 pm	30.356
502	02/29/20 06:21:00 pm	30.356
503	02/29/20 06:22:00 pm	30.457
504	02/29/20 06:23:00 pm	30.356
505	02/29/20 06:24:00 pm	30.356
506	02/29/20 06:25:00 pm	30.356
507	02/29/20 06:26:00 pm	30.356
508	02/29/20 06:27:00 pm	30.356
509	02/29/20 06:28:00 pm	30.255
510	02/29/20 06:29:00 pm	30.255
511	02/29/20 06:30:00 pm	30.255
512	02/29/20 06:31:00 pm	30.255
513	02/29/20 06:32:00 pm	30.255
514	02/29/20 06:33:00 pm	30.154
515	02/29/20 06:34:00 pm	30.154
516	02/29/20 06:35:00 pm	30.154
517	02/29/20 06:36:00 pm	30.154
518	02/29/20 06:37:00 pm	30.054
519	02/29/20 06:38:00 pm	30.054
520	02/29/20 06:39:00 pm	30.054
521	02/29/20 06:40:00 pm	29.953
522	02/29/20 06:41:00 pm	29.953
523	02/29/20 06:42:00 pm	29.953
524	02/29/20 06:43:00 pm	29.953
525	02/29/20 06:44:00 pm	29.953
526	02/29/20 06:45:00 pm	29.953
527	02/29/20 06:46:00 pm	29.953
528	02/29/20 06:47:00 pm	29.953
529	02/29/20 06:48:00 pm	30.154
530	02/29/20 06:49:00 pm	30.356
531	02/29/20 06:50:00 pm	30.558
532	02/29/20 06:51:00 pm	30.659
533	02/29/20 06:52:00 pm	30.862
534	02/29/20 06:53:00 pm	30.963
535	02/29/20 06:54:00 pm	31.064
536	02/29/20 06:55:00 pm	31.064
537	02/29/20 06:56:00 pm	30.963
538	02/29/20 06:57:00 pm	30.963
539	02/29/20 06:58:00 pm	30.963
540	02/29/20 06:59:00 pm	30.862
541	02/29/20 07:00:00 pm	30.760
542	02/29/20 07:01:00 pm	30.659
543	02/29/20 07:02:00 pm	30.659
544	02/29/20 07:03:00 pm	30.558
545	02/29/20 07:04:00 pm	30.457
546	02/29/20 07:05:00 pm	30.457
547	02/29/20 07:06:00 pm	30.457
548	02/29/20 07:07:00 pm	30.457
549	02/29/20 07:08:00 pm	30.457
550	02/29/20 07:09:00 pm	30.457
551	02/29/20 07:10:00 pm	30.457
552	02/29/20 07:11:00 pm	30.457
553	02/29/20 07:12:00 pm	30.457
554	02/29/20 07:13:00 pm	30.457
555	02/29/20 07:14:00 pm	30.457
556	02/29/20 07:15:00 pm	30.457
557	02/29/20 07:16:00 pm	30.457
558	02/29/20 07:17:00 pm	30.457
559	02/29/20 07:18:00 pm	30.457
560	02/29/20 07:19:00 pm	30.457
561	02/29/20 07:20:00 pm	30.457
562	02/29/20 07:21:00 pm	30.457
563	02/29/20 07:22:00 pm	30.457
564	02/29/20 07:23:00 pm	30.457
565	02/29/20 07:24:00 pm	30.457
566	02/29/20 07:25:00 pm	30.457
567	02/29/20 07:26:00 pm	30.457
568	02/29/20 07:27:00 pm	30.457
569	02/29/20 07:28:00 pm	30.457
570	02/29/20 07:29:00 pm	30.457
571	02/29/20 07:30:00 pm	30.457
572	02/29/20 07:31:00 pm	30.457
573	02/29/20 07:32:00 pm	30.457
574	02/29/20 07:33:00 pm	30.457
575	02/29/20 07:34:00 pm	30.457
576	02/29/20 07:35:00 pm	30.457
577	02/29/20 07:36:00 pm	30.457
578	02/29/20 07:37:00 pm	30.457
579	02/29/20 07:38:00 pm	30.457
580	02/29/20 07:39:00 pm	30.457
581	02/29/20 07:40:00 pm	30.457
582	02/29/20 07:41:00 pm	30.457
583	02/29/20 07:42:00 pm	30.457
584	02/29/20 07:43:00 pm	30.457
585	02/29/20 07:44:00 pm	30.457
586	02/29/20 07:45:00 pm	30.457
587	02/29/20 07:46:00 pm	30.457
588	02/29/20 07:47:00 pm	30.457
589	02/29/20 07:48:00 pm	30.457
590	02/29/20 07:49:00 pm	30.457
591	02/29/20 07:50:00 pm	30.457
592	02/29/20 07:51:00 pm	30.457
593	02/29/20 07:52:00 pm	30.457
594	02/29/20 07:53:00 pm	30.457
595	02/29/20 07:54:00 pm	30.558
596	02/29/20 07:55:00 pm	30.760
597	02/29/20 07:56:00 pm	30.963
598	02/29/20 07:57:00 pm	31.268
599	02/29/20 07:58:00 pm	31.472
600	02/29/20 07:59:00 pm	31.676
601	02/29/20 08:00:00 pm	31.778
602	02/29/20 08:01:00 pm	31.778
603	02/29/20 08:02:00 pm	31.778
604	02/29/20 08:03:00 pm	31.778
605	02/29/20 08:04:00 pm	31.676
606	02/29/20 08:05:00 pm	31.676
607	02/29/20 08:06:00 pm	31.574
608	02/29/20 08:07:00 pm	31.472
609	02/29/20 08:08:00 pm	31.370
610	02/29/20 08:09:00 pm	31.268
611	02/29/20 08:10:00 pm	31.166
612	02/29/20 08:11:00 pm	31.064
613	02/29/20 08:12:00 pm	30.963
614	02/29/20 08:13:00 pm	30.760
615	02/29/20 08:14:00 pm	30.659
616	02/29/20 08:15:00 pm	30.659
617	02/29/20 08:16:00 pm	30.558
618	02/29/20 08:17:00 pm	30.457
619	02/29/20 08:18:00 pm	30.457
620	02/29/20 08:19:00 pm	30.457
621	02/29/20 08:20:00 pm	30.457
622	02/29/20 08:21:00 pm	30.356
623	02/29/20 08:22:00 pm	30.356
624	02/29/20 08:23:00 pm	30.356
625	02/29/20 08:24:00 pm	30.356
626	02/29/20 08:25:00 pm	30.356
627	02/29/20 08:26:00 pm	30.356
628	02/29/20 08:27:00 pm	30.356
629	02/29/20 08:28:00 pm	30.356
630	02/29/20 08:29:00 pm	30.356
631	02/29/20 08:30:00 pm	30.356
632	02/29/20 08:31:00 pm	30.356
633	02/29/20 08:32:00 pm	30.356
634	02/29/20 08:33:00 pm	30.356
635	02/29/20 08:34:00 pm	30.356
636	02/29/20 08:35:00 pm	30.356
637	02/29/20 08:36:00 pm	30.356
638	02/29/20 08:37:00 pm	30.356
639	02/29/20 08:38:00 pm	30.356
640	02/29/20 08:39:00 pm	30.356
641	02/29/20 08:40:00 pm	30.356
642	02/29/20 08:41:00 pm	30.356
643	02/29/20 08:42:00 pm	30.356
644	02/29/20 08:43:00 pm	30.356
645	02/29/20 08:44:00 pm	30.356
646	02/29/20 08:45:00 pm	30.356
647	02/29/20 08:46:00 pm	30.356
648	02/29/20 08:47:00 pm	30.356
649	02/29/20 08:48:00 pm	30.356
650	02/29/20 08:49:00 pm	30.356
651	02/29/20 08:50:00 pm	30.356
652	02/29/20 08:51:00 pm	30.356
653	02/29/20 08:52:00 pm	30.356
654	02/29/20 08:53:00 pm	30.356
655	02/29/20 08:54:00 pm	30.356
656	02/29/20 08:55:00 pm	30.255
657	02/29/20 08:56:00 pm	30.255
658	02/29/20 08:57:00 pm	30.255
659	02/29/20 08:58:00 pm	30.255
660	02/29/20 08:59:00 pm	30.154
661	02/29/20 09:00:00 pm	30.154
662	02/29/20 09:01:00 pm	30.054
663	02/29/20 09:02:00 pm	30.054
664	02/29/20 09:03:00 pm	30.054
665	02/29/20 09:04:00 pm	30.054
666	02/29/20 09:05:00 pm	29.953
667	02/29/20 09:06:00 pm	29.953
668	02/29/20 09:07:00 pm	29.953
669	02/29/20 09:08:00 pm	29.853
670	02/29/20 09:09:00 pm	29.853
